nbn_atlas_record_id,occurrence_id,licence,rightsholder,scientific_name,taxon_author,name_qualifier,common_name,species_id_tvk,taxon_rank,occurrence_status,start_date,start_date_day,start_date_month,start_date_year,end_date,end_date_day,end_date_month,end_date_year,locality,osgr,coordinate_uncertainty_m,verbatim_depth,recorder,determiner,individual_count,abundance,abundance_scale,organism_scope,organism_remarks,sex,life_stage,occurrence_remarks,identification_verification_status,basis_of_record,survey_key,dataset_name,dataset_id,data_provider,data_provider_id,institution_code,kingdom,phylum,class,order,family,genus,osgr_100km,osgr_10km,osgr_2km,osgr_1km,country,state_province,vitality,lep14cd,lep14nm,longitude_wgs84,latitude_wgs84
c7b5254d-c040-428b-a4a9-dc1c1c32eabd,35621,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-03-29,29,03,2020,,,,,,ST4690560384,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST46,ST46Q,ST4660,United Kingdom,England,dead,E37000037,West of England,-2.763621,51.34005100000001
d780467a-1380-4401-90c5-926629ef2836,76658,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-05-29,29,05,2020,,,,,,ST4267066063,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST46,ST46I,ST4266,United Kingdom,England,dead,E37000037,West of England,-2.8253300000000006,51.390697
d1f6b133-76a4-42eb-b827-9fa46121f202,80310,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-08-29,29,08,2020,,,,,,ST5170,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST57,ST57A,ST5170,United Kingdom,England,dead,E37000037,West of England,-2.7,51.43000000000001
7fe6de6e-177f-4b36-9bb6-1c0947acadcb,57345,CC-BY-NC,The Road Lab,Rattus norvegicus,"(Berkenhout, 1769)",,Brown Rat,NHMSYS0000080212,species,present,2020-12-30,30,12,2020,,,,,,ST6187173043,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,ST,ST67,ST67B,ST6173,United Kingdom,England,dead,E37000037,West of England,-2.550145,51.455074
c62ee3c0-cce4-4aa2-94e8-88b8a9143506,58207,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-10,10,03,2020,,,,,,ST3755,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST35,ST35S,ST3755,United Kingdom,England,dead,E37000037,West of England,-2.89,51.3
c61f58d4-997c-4827-b780-a6e24e4a6a3f,74919,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-03-07,07,03,2020,,,,,,ST7813865227,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST76,ST76X,ST7865,United Kingdom,England,dead,E37000037,West of England,-2.31555,51.385662
7864ec93-82ae-4156-bff3-ec99177bf283,56821,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-12-04,04,12,2020,,,,,,ST6460871109,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST67,ST67K,ST6471,United Kingdom,England,dead,E37000037,West of England,-2.510562,51.437864
77f42f60-bfcb-4e4b-92f8-238cb8c7efd6,33596,CC-BY-NC,The Road Lab,Cervidae,"Goldfuss, 1820",,Indet. Deer,NHMSYS0000376180,family,present,2020-12-17,17,12,2020,,,,,,ST5332078088,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,,ST,ST57,ST57J,ST5378,United Kingdom,England,dead,E37000037,West of England,-2.673872,51.499791
a67b1cb7-ed34-4dfe-8b30-e7c165e4fbfc,89503,CC-BY-NC,The Road Lab,Capreolus capreolus,"(Linnaeus, 1758)",,Roe Deer,NHMSYS0000080203,species,present,2020-02-23,23,02,2020,,,,,,ST4802260526,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,ST,ST46,ST46V,ST4860,United Kingdom,England,dead,E37000037,West of England,-2.747607,51.341431
c9bdaf6a-4ad5-49f4-8d29-284fd6fcf42f,66640,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-08-02,02,08,2020,,,,,,ST5373,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST57,ST57G,ST5373,United Kingdom,England,dead,E37000037,West of England,-2.6700000000000004,51.46000000000001
c348b3aa-9168-445c-a8a9-0ed1a9d071b3,8826,CC-BY-NC,The Road Lab,Pica pica,"(Linnaeus, 1758)",,Magpie,NHMSYS0000530761,species,present,2020-07-01,01,07,2020,,,,,,ST6182483708,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,ST,ST68,ST68B,ST6183,United Kingdom,England,dead,E37000037,West of England,-2.5519790000000007,51.55096100000001
b38313c7-c853-4e0a-81a0-36a16dbece1c,27040,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-04-17,17,04,2020,,,,,,ST3863,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST36,ST36W,ST3863,United Kingdom,England,dead,E37000037,West of England,-2.89,51.36
a490f2d1-103d-445d-b62a-ba13a1f6be34,12757,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-02-23,23,02,2020,,,,,,ST5442285767,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST58,ST58M,ST5485,United Kingdom,England,dead,E37000037,West of England,-2.658994,51.568922
c8e3962e-a766-4de8-ad21-5b3aed969b0f,54744,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-08-31,31,08,2020,,,,,,ST4736170860,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST47,ST47Q,ST4770,United Kingdom,England,dead,E37000037,West of England,-2.7586319999999995,51.434281
bdfa9539-38c3-433a-8447-b5f3fb7fdde8,25375,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-03-04,04,03,2020,,,,,,ST7554177608,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST77,ST77N,ST7577,United Kingdom,England,dead,E37000037,West of England,-2.353728,51.496878
bd9c97ce-3299-4dac-b752-fd60ba163545,13120,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-14,14,03,2020,,,,,,ST5988,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST58,ST58Z,ST5988,United Kingdom,England,dead,E37000037,West of England,-2.5799999999999996,51.60000000000001
bd7b433f-1996-42f4-acc7-85ae15c4731c,89812,CC-BY-NC,The Road Lab,Lutra lutra,"(Linnaeus, 1758)",,Eurasian Otter,NBNSYS0000005133,species,present,2020-03-15,15,03,2020,,,,,,ST5786,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,ST,ST58,ST58T,ST5786,United Kingdom,England,dead,E37000037,West of England,-2.62,51.57
b22f92e7-934a-461a-9923-daf2395d2adb,27030,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-04-16,16,04,2020,,,,,,ST3845464229,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST36,ST36X,ST3864,United Kingdom,England,dead,E37000037,West of England,-2.885596,51.373766
c7993892-dddb-4a6f-82f7-ac36ea62fb5f,66709,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-08-11,11,08,2020,,,,,,ST4364,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST46,ST46H,ST4364,United Kingdom,England,dead,E37000037,West of England,-2.8100000000000005,51.38000000000001
a9722ca8-a668-4180-a745-02b89d6500ab,43776,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-06-08,08,06,2020,,,,,,ST6183,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST68,ST68B,ST6183,United Kingdom,England,dead,E37000037,West of England,-2.56,51.54999999999999
a964a393-40d1-4eb7-b28c-d44faf9a23b7,28765,CC-BY-NC,The Road Lab,Turdus merula,"Linnaeus, 1758",,Blackbird,NHMSYS0000530674,species,present,2020-06-03,03,06,2020,,,,,,ST5683357932,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,ST,ST55,ST55T,ST5657,United Kingdom,England,dead,E37000037,West of England,-2.6208060000000004,51.318847
b4fffcd8-91c8-4e66-b63a-83f01b56868e,55483,CC-BY-NC,The Road Lab,Erinaceus europaeus,"Linnaeus, 1758",,West European Hedgehog,NBNSYS0000005078,species,present,2020-09-28,28,09,2020,,,,,,ST7475963824,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Insectivora,Erinaceidae,Erinaceus,ST,ST76,ST76L,ST7463,United Kingdom,England,dead,E37000037,West of England,-2.364006,51.372906
a029f4f9-0a4d-4d8b-a68b-a40d4bed9ecd,72010,CC-BY-NC,The Road Lab,Tyto alba,"(Scopoli, 1769)",,Barn Owl,NHMSYS0000530685,species,present,2020-11-17,17,11,2020,,,,,,ST4345969624,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,ST,ST46,ST46J,ST4369,United Kingdom,England,dead,E37000037,West of England,-2.81456,51.422792
9d8860a3-b91f-4f5e-b88e-d864c1b09195,89504,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-02-23,23,02,2020,,,,,,ST4664260570,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST46,ST46Q,ST4660,United Kingdom,England,dead,E37000037,West of England,-2.767424,51.341698
9f8b6020-4b63-416a-9387-cbe50fd721a2,32957,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-11-14,14,11,2020,,,,,,ST6913156531,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST65,ST65Y,ST6956,United Kingdom,England,dead,E37000037,West of England,-2.444222,51.307053
9f802238-5b3a-4a78-8bc6-04a4a0241fa2,11772,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-11-10,10,11,2020,,,,,,ST5685,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST58,ST58S,ST5685,United Kingdom,England,dead,E37000037,West of England,-2.6299999999999994,51.56999999999999
b4dbdd80-fce6-4434-8b53-ef8297431155,10655,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-09-06,06,09,2020,,,,,,ST6268081198,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST68,ST68F,ST6281,United Kingdom,England,dead,E37000037,West of England,-2.5393679999999996,51.528451
ba27ee3f-ec0c-4457-a2df-47eefb7c11f8,34916,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-07,07,03,2020,,,,,,ST6471,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST67,ST67K,ST6471,United Kingdom,England,dead,E37000037,West of England,-2.5099999999999993,51.43999999999999
9de42247-65f5-401e-ba41-af0d8072d0b6,32953,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-11-19,19,11,2020,,,,,,ST8008579346,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST87,ST87E,ST8079,United Kingdom,England,dead,E37000037,West of England,-2.288371,51.51268400000001
b997565f-1eff-49d0-ac67-a95268a2e0bc,74921,CC-BY-NC,The Road Lab,Capreolus capreolus,"(Linnaeus, 1758)",,Roe Deer,NHMSYS0000080203,species,present,2020-03-07,07,03,2020,,,,,,ST7557969044,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,ST,ST76,ST76P,ST7569,United Kingdom,England,dead,E37000037,West of England,-2.352587,51.419878
ad11751e-8478-4808-8978-baab55166077,27031,CC-BY-NC,The Road Lab,Oryctolagus cuniculus,"(Linnaeus, 1758)",,European Rabbit,NHMSYS0000080219,species,present,2020-04-16,16,04,2020,,,,,,ST3794958868,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,ST,ST35,ST35U,ST3758,United Kingdom,England,dead,E37000037,West of England,-2.891914,51.325512
bdf19d0e-bdf6-4eda-807c-e619bbfabae4,62590,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-07-07,07,07,2020,,,,,,ST7377,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST77,ST77I,ST7377,United Kingdom,England,dead,E37000037,West of England,-2.38,51.5
9b02212f-518f-4776-89be-6e7143969988,71984,CC-BY-NC,The Road Lab,Pica pica,"(Linnaeus, 1758)",,Magpie,NHMSYS0000530761,species,present,2020-11-17,17,11,2020,,,,,,ST3786262464,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,ST,ST36,ST36R,ST3762,United Kingdom,England,dead,E37000037,West of England,-2.893791,51.357833
b84efbe7-63c2-431f-96d9-4a0b983ed7d3,35668,CC-BY-NC,The Road Lab,Rattus norvegicus,"(Berkenhout, 1769)",,Brown Rat,NHMSYS0000080212,species,present,2020-03-26,26,03,2020,,,,,,ST6158764553,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,ST,ST66,ST66C,ST6164,United Kingdom,England,dead,E37000037,West of England,-2.55331,51.37872
a60d450a-53f9-4cde-9fc4-a4af82f3de3c,8757,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-06-29,29,06,2020,,,,,,ST5611258001,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST55,ST55U,ST5658,United Kingdom,England,dead,E37000037,West of England,-2.63116,51.31941200000001
98c5891f-0b26-4efa-b974-ea4a7a2f0e00,56469,CC-BY-NC,The Road Lab,Columba palumbus,"Linnaeus, 1758",,Woodpigeon,NHMSYS0000530309,species,present,2020-11-24,24,11,2020,,,,,,ST6586378675,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST67,ST67P,ST6578,United Kingdom,England,dead,E37000037,West of England,-2.4932409999999994,51.50596800000001
c86bac63-6616-4819-841d-a0d0818b4e99,27096,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-05-20,20,05,2020,,,,,,ST5399858788,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST55,ST55J,ST5358,United Kingdom,England,dead,E37000037,West of England,-2.661595,51.326321
4ef85c42-4c6f-4634-9c1c-1d31a754a6dd,57358,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-12-31,31,12,2020,,,,,,ST6273373027,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST67,ST67G,ST6273,United Kingdom,England,dead,E37000037,West of England,-2.537738,51.45498799999999
c86141bf-e125-46dd-b1f2-b4a365576400,27095,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-05-20,20,05,2020,,,,,,ST6176865686,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST66,ST66C,ST6165,United Kingdom,England,dead,E37000037,West of England,-2.5508310000000005,51.388919
b7ab28f3-491b-4804-a296-76f65131b629,74923,CC-BY-NC,The Road Lab,Phasianus colchicus,"Linnaeus, 1758",,Pheasant,NHMSYS0000530559,species,present,2020-03-07,07,03,2020,,,,,,ST7472174283,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ST,ST77,ST77M,ST7474,United Kingdom,England,dead,E37000037,West of England,-2.365301,51.466946
9ece319b-4b56-4922-8403-2b8044d9fb12,55325,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-10-25,25,10,2020,,,,,,ST6463,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST66,ST66L,ST6463,United Kingdom,England,dead,E37000037,West of England,-2.5200000000000005,51.370000000000005
b0dcfe94-e03e-4c00-97f9-abafe4de06fb,16783,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-09-05,05,09,2020,,,,,,ST5585,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST58,ST58M,ST5585,United Kingdom,England,dead,E37000037,West of England,-2.6500000000000004,51.57
b659f938-42f9-4093-8212-62c1268d629f,35451,CC-BY-NC,The Road Lab,Meles meles,"(Linnaeus, 1758)",,Eurasian Badger,NHMSYS0000080191,species,present,2020-03-26,26,03,2020,,,,,,ST4962,707.1,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,ST,ST46,ST46W,ST4962,United Kingdom,England,dead,E37000037,West of England,-2.7299999999999995,51.36
a3f2874a-76ce-44a8-a995-93671baf37f6,61897,CC-BY-NC,The Road Lab,Larus argentatus,"Pontoppidan, 1763",,Herring Gull,NBNSYS0000000038,species,present,2020-06-02,02,06,2020,,,,,,ST5399167700,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,ST,ST56,ST56I,ST5367,United Kingdom,England,dead,E37000037,West of England,-2.662851,51.406448
bbec3638-23ad-472a-b7e1-fbf0dde8a0b1,64059,CC-BY-NC,The Road Lab,Larus canus,"Linnaeus, 1758",,Common Gull,NBNSYS0000000354,species,present,2020-07-08,08,07,2020,,,,,,ST5999574067,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,ST,ST57,ST57X,ST5974,United Kingdom,England,dead,E37000037,West of England,-2.577259,51.464151
919f3f79-3fe4-451b-ad00-a870590a8b11,56217,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-11-04,04,11,2020,,,,,,ST5656186027,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST58,ST58T,ST5686,United Kingdom,England,dead,E37000037,West of England,-2.628167,51.571429
b4e2249d-2654-4263-ac02-50142f0fdcb6,82036,CC-BY-NC,The Road Lab,Sciurus carolinensis,"Gmelin, 1788",,Eastern Grey Squirrel,NHMSYS0000332764,species,present,2020-03-28,28,03,2020,,,,,,ST4367964266,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,ST,ST46,ST46H,ST4364,United Kingdom,England,dead,E37000037,West of England,-2.810545,51.374642
a278b9a5-d4ae-4a2a-a5e7-f7cd1457c632,15408,CC-BY-NC,The Road Lab,Columba,"Linnaeus, 1758",,Pigeon,NHMSYS0000530306,genus,present,2020-06-25,25,06,2020,,,,,,ST6242779692,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,Project Splatter,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,ST,ST67,ST67J,ST6279,United Kingdom,England,dead,E37000037,West of England,-2.542853,51.51489300000001
a2497b5a-3f93-4471-a85a-90e92971ddf6,52760,CC-BY-NC,The Road Lab,Vulpes vulpes,"(Linnaeus, 1758)",,Red Fox,NHMSYS0000080188,species,present,2020-06-21,21,06,2020,,,,,,ST5551859939,0.7,,The Road Lab,,,,,,,,,Found dead,Accepted - considered correct,HumanObservation,,UK Roadkill Records,dr1628,The Road Lab UK,dp205,,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,ST,ST55,ST55P,ST5559,United Kingdom,England,dead,E37000037,West of England,-2.639926,51.336791000000005
